ticker,date,open_price,close_price,high_price,low_price,volume_traded,market_cap
KQ,2018-07-03,33.2,33.06,34.86,31.87,441824,14606873
KQ,2018-07-04,33.13,33.37,33.87,31.48,849778,28357412
KQ,2018-07-05,35.24,35.38,35.5,35.12,593405,20995552
KQ,2018-07-06,35.81,36.71,37.57,34.3,490059,17991152
KQ,2018-07-09,36.56,36.42,36.66,35.0,938396,34179624
KQ,2018-07-10,36.31,36.61,38.0,34.78,819004,29987316
KQ,2018-07-11,33.31,32.79,33.36,30.83,242605,7955995
KQ,2018-07-12,35.05,34.69,35.28,33.39,229617,7965120
KQ,2018-07-13,33.66,32.74,34.73,32.49,955619,31290666
KQ,2018-07-16,34.6,35.22,37.04,32.68,496494,17487050
KQ,2018-07-17,35.95,35.53,36.44,33.54,694802,24685896
KQ,2018-07-18,35.49,35.68,35.9,33.92,835810,29823480
KQ,2018-07-19,36.61,37.13,38.59,34.62,985050,36579723
KQ,2018-07-20,33.39,34.38,36.12,33.12,924498,31781879
KQ,2018-07-23,34.3,34.39,35.33,34.21,580463,19962246
KQ,2018-07-24,33.29,33.27,35.1,31.27,702665,23374698
KQ,2018-07-25,34.82,35.04,36.77,34.53,390569,13686023
KQ,2018-07-26,36.25,36.88,37.72,35.3,865102,31901240
KQ,2018-07-27,34.88,35.04,36.79,34.39,976778,34225151
KQ,2018-07-30,33.89,33.11,35.87,31.29,422475,13986100
KQ,2018-07-31,34.57,33.89,36.37,32.11,226452,7674537
KQ,2018-08-01,34.89,34.08,35.69,32.87,181765,6194121
KQ,2018-08-02,33.36,33.76,34.47,32.97,265829,8975455
KQ,2018-08-03,34.83,34.34,35.74,33.76,806685,27704238
KQ,2018-08-06,33.22,32.38,33.48,32.19,837009,27102624
KQ,2018-08-07,36.69,36.61,38.13,35.58,287279,10518209
KQ,2018-08-08,36.74,36.66,37.59,35.37,696813,25544156
KQ,2018-08-09,35.7,36.13,38.07,35.08,953439,34448620
KQ,2018-08-10,34.87,35.08,36.78,34.08,705533,24750416
KQ,2018-08-13,33.47,33.98,35.43,31.48,364545,12386111
KQ,2018-08-14,33.49,33.99,34.15,32.5,225328,7658674
KQ,2018-08-15,36.09,36.63,36.85,34.43,103850,3803860
KQ,2018-08-16,35.59,35.18,37.54,33.84,300292,10564373
KQ,2018-08-17,36.21,36.75,37.79,34.88,666914,24506248
KQ,2018-08-20,35.38,35.83,36.3,34.3,247650,8872064
KQ,2018-08-21,34.19,35.16,35.77,33.97,918098,32284474
KQ,2018-08-22,34.55,33.81,35.23,32.2,102516,3466351
KQ,2018-08-23,36.72,37.0,37.95,36.4,995202,36820766
KQ,2018-08-24,35.15,34.16,35.73,33.51,898795,30704539
KQ,2018-08-27,35.07,35.95,36.37,33.89,966418,34743209
KQ,2018-08-28,35.42,36.4,36.46,34.49,317283,11548269
KQ,2018-08-29,35.02,35.75,37.31,34.41,752759,26910424
KQ,2018-08-30,36.25,35.9,38.12,35.24,413267,14837157
KQ,2018-08-31,35.94,35.85,36.19,35.03,88784,3182955
KQ,2018-09-03,36.36,37.13,37.91,36.08,820250,30459611
KQ,2018-09-04,36.53,36.73,38.0,35.33,417796,15346940
KQ,2018-09-05,34.96,34.2,35.66,34.12,321646,11000394
KQ,2018-09-06,35.25,34.66,35.33,34.39,816053,28287600
KQ,2018-09-07,36.69,36.98,37.98,36.5,712256,26337622
KQ,2018-09-10,36.34,35.82,38.33,35.3,437722,15677601
KQ,2018-09-11,32.97,33.4,33.86,31.99,818876,27352611
KQ,2018-09-12,34.13,34.34,34.75,33.24,176401,6058005
KQ,2018-09-13,36.02,35.5,37.01,34.65,624537,22169904
KQ,2018-09-14,36.65,37.22,37.55,36.1,914576,34044566
KQ,2018-09-17,33.43,34.33,36.31,31.87,821387,28195036
KQ,2018-09-18,33.71,33.31,33.96,32.75,780536,25999808
KQ,2018-09-19,34.33,33.52,35.02,31.57,58013,1944437
KQ,2018-09-20,36.15,35.27,37.24,33.97,768079,27091470
KQ,2018-09-21,34.79,34.63,35.44,32.9,569145,19710076
KQ,2018-09-24,35.47,36.37,37.98,35.12,680438,24750230
KQ,2018-09-25,36.15,36.13,37.77,35.53,76855,2776483
KQ,2018-09-26,33.2,33.91,35.64,32.26,595130,20181364
KQ,2018-09-27,32.93,33.3,33.85,31.16,698686,23266503
KQ,2018-09-28,36.44,36.13,36.61,35.2,807394,29170106
KQ,2018-10-01,36.36,36.06,37.06,35.28,996679,35942340
KQ,2018-10-02,35.41,35.75,36.61,34.12,234438,8380581
KQ,2018-10-03,35.63,36.16,37.79,34.38,732355,26479444
KQ,2018-10-04,33.1,33.11,34.19,32.43,69228,2292237
KQ,2018-10-05,33.5,32.97,33.54,32.95,711876,23467795
KQ,2018-10-08,36.68,37.45,38.4,36.2,67379,2523675
KQ,2018-10-09,36.74,36.66,38.73,35.22,926815,33973561
KQ,2018-10-10,33.52,33.93,35.34,32.82,961829,32630436
KQ,2018-10-11,35.88,36.48,38.0,34.6,375969,13714530
KQ,2018-10-12,33.38,34.38,35.44,32.71,715575,24601675
KQ,2018-10-15,33.47,32.49,33.89,32.19,203087,6599157
KQ,2018-10-16,35.21,35.16,35.84,33.51,126274,4440340
KQ,2018-10-17,36.18,36.96,37.63,34.39,157805,5832509
KQ,2018-10-18,34.91,35.78,35.94,34.69,212485,7602126
KQ,2018-10-19,33.59,32.76,34.05,32.09,580357,19014145
KQ,2018-10-22,34.78,34.79,35.73,34.09,615684,21419819
KQ,2018-10-23,34.7,35.04,36.07,32.98,569157,19941271
KQ,2018-10-24,33.12,32.55,34.27,31.55,663241,21585987
KQ,2018-10-25,35.53,35.35,37.34,34.12,883158,31223209
KQ,2018-10-26,32.92,33.87,35.18,32.11,550753,18654185
KQ,2018-10-29,35.79,34.91,36.01,33.61,554217,19347116
KQ,2018-10-30,34.9,34.04,35.49,32.19,139174,4737872
KQ,2018-10-31,36.11,36.13,36.18,35.87,85073,3073321
KQ,2018-11-01,33.9,34.5,35.52,33.78,677938,23386244
KQ,2018-11-02,35.27,35.97,36.46,34.34,801816,28844653
KQ,2018-11-05,35.89,35.96,37.26,35.32,694195,24960356
KQ,2018-11-06,33.46,33.78,34.26,33.14,641255,21659399
KQ,2018-11-07,35.9,35.94,36.71,35.3,83061,2985453
KQ,2018-11-08,33.39,33.69,35.11,33.11,899863,30318403
KQ,2018-11-09,35.78,36.2,37.83,35.37,34987,1266656
KQ,2018-11-12,33.07,33.73,33.98,33.01,423741,14291837
KQ,2018-11-13,36.77,36.2,37.61,35.95,846852,30659138
KQ,2018-11-14,36.46,36.98,37.66,36.15,649971,24036463
KQ,2018-11-15,34.55,34.21,34.8,32.37,714913,24458676
KQ,2018-11-16,33.07,32.13,34.74,30.73,434313,13953312
KQ,2018-11-19,35.93,36.37,37.37,34.16,81410,2960885
KQ,2018-11-20,34.61,33.63,35.95,32.97,328473,11046522
KQ,2018-11-21,35.07,34.81,36.03,33.59,983044,34215854
KQ,2018-11-22,33.79,34.77,36.0,32.91,87260,3033784
KQ,2018-11-23,36.35,37.01,37.71,34.68,992885,36750114
KQ,2018-11-26,33.53,33.08,34.78,32.6,231350,7651910
KQ,2018-11-27,34.04,33.05,34.68,32.38,360794,11925807
KQ,2018-11-28,32.99,33.53,35.28,31.07,446173,14960749
KQ,2018-11-29,34.38,34.21,35.32,32.71,200798,6869807
KQ,2018-11-30,34.54,34.84,35.17,33.15,257566,8974086
KQ,2018-12-03,32.91,32.47,34.12,31.76,837303,27189498
KQ,2018-12-04,36.71,37.67,38.84,35.59,262534,9888511
KQ,2018-12-05,36.6,36.01,38.11,35.37,854662,30778838
KQ,2018-12-06,35.27,36.13,36.91,34.67,768338,27763119
KQ,2018-12-07,35.82,36.17,36.78,34.9,528945,19131611
KQ,2018-12-10,35.06,35.84,36.23,33.13,777748,27877705
KQ,2018-12-11,33.12,32.88,33.78,31.75,34430,1132201
KQ,2018-12-12,33.06,33.76,35.06,32.49,247482,8355464
KQ,2018-12-13,32.93,33.45,34.11,32.48,88271,2952597
KQ,2018-12-14,36.28,35.77,36.32,34.9,403839,14445143
KQ,2018-12-17,35.0,34.32,35.36,33.15,565615,19410032
KQ,2018-12-18,34.99,35.67,36.86,34.8,950223,33896646
KQ,2018-12-19,36.29,36.58,37.48,35.12,744805,27243069
KQ,2018-12-20,34.65,34.36,35.47,33.73,28737,987499
KQ,2018-12-21,32.9,33.11,33.44,32.39,893485,29578989
KQ,2018-12-24,35.23,36.15,36.83,34.43,124507,4500597
KQ,2018-12-25,36.5,37.23,37.32,34.54,289154,10765176
KQ,2018-12-26,35.85,36.18,38.1,33.95,215516,7798421
KQ,2018-12-27,33.89,33.86,34.1,32.04,342144,11584992
KQ,2018-12-28,34.28,33.38,35.53,33.0,221770,7403785
KQ,2018-12-31,34.1,33.12,35.33,31.42,451694,14961368
KQ,2019-01-01,36.43,35.8,38.06,34.71,887429,31769544
KQ,2019-01-02,33.12,32.47,34.85,31.25,160393,5207291
KQ,2019-01-03,33.45,33.72,35.36,32.13,584875,19723116
KQ,2019-01-04,34.62,34.34,36.52,33.54,269800,9265018
KQ,2019-01-07,34.73,35.06,37.02,32.75,487251,17084557
KQ,2019-01-08,35.4,35.98,37.21,33.66,221190,7958111
KQ,2019-01-09,36.63,36.15,37.7,35.57,131436,4751684
KQ,2019-01-10,33.17,33.71,33.77,32.59,164697,5551772
KQ,2019-01-11,34.51,35.01,35.02,32.52,484923,16975017
KQ,2019-01-14,35.79,35.83,36.38,34.61,785219,28136965
KQ,2019-01-15,33.36,33.62,35.42,31.45,50353,1692653
KQ,2019-01-16,35.39,34.8,35.82,32.95,848811,29541210
KQ,2019-01-17,36.77,36.32,37.32,34.92,679307,24673285
KQ,2019-01-18,36.07,36.37,38.06,35.61,105586,3840480
KQ,2019-01-21,33.06,32.45,34.28,30.68,946495,30711317
KQ,2019-01-22,33.46,32.95,34.0,31.03,829640,27338222
KQ,2019-01-23,34.79,35.24,35.78,34.74,337865,11905944
KQ,2019-01-24,36.13,37.11,38.8,35.02,375088,13918098
KQ,2019-01-25,36.54,37.41,38.84,35.99,945191,35356083
KQ,2019-01-28,36.59,37.12,37.43,36.26,569861,21154952
KQ,2019-01-29,34.45,34.5,35.27,33.49,166627,5748583
KQ,2019-01-30,33.01,33.96,34.81,31.31,971341,32989368
KQ,2019-01-31,33.12,33.49,34.49,31.44,267519,8960455
KQ,2019-02-01,36.42,36.07,36.64,34.34,158434,5714134
KQ,2019-02-04,35.52,36.22,36.69,34.94,124791,4520472
KQ,2019-02-05,34.17,34.31,34.71,33.56,589637,20229665
KQ,2019-02-06,36.46,35.66,38.11,33.8,395299,14096852
KQ,2019-02-07,34.65,33.79,35.05,32.0,38594,1304222
KQ,2019-02-08,34.08,34.49,35.51,33.7,231421,7981439
KQ,2019-02-11,36.46,36.2,36.75,35.64,505437,18297154
KQ,2019-02-12,33.51,33.36,35.25,31.66,139849,4665989
KQ,2019-02-13,34.36,34.0,35.14,33.03,122747,4173761
KQ,2019-02-14,33.31,33.25,34.87,32.93,228753,7605051
KQ,2019-02-15,36.28,36.61,36.86,35.26,173033,6335420
KQ,2019-02-18,35.27,35.95,37.69,33.89,57172,2055081
KQ,2019-02-19,34.73,34.63,35.72,34.29,847699,29357700
KQ,2019-02-20,34.92,34.76,35.8,32.87,504268,17529680
KQ,2019-02-21,33.15,34.08,35.05,31.6,145416,4956416
KQ,2019-02-22,33.37,33.4,33.93,32.35,16687,557317
KQ,2019-02-25,34.8,34.16,36.61,33.46,243830,8328773
KQ,2019-02-26,35.44,35.19,37.41,35.01,997661,35110040
KQ,2019-02-27,33.65,33.24,35.6,33.13,859151,28557055
KQ,2019-02-28,34.02,33.7,34.48,32.0,593240,19992749
KQ,2019-03-01,36.56,35.98,37.65,35.0,39735,1429715
KQ,2019-03-04,35.61,34.76,37.4,33.78,610098,21205591
KQ,2019-03-05,34.81,34.91,36.72,32.97,536665,18734925
KQ,2019-03-06,33.82,34.35,36.21,33.67,556090,19100206
KQ,2019-03-07,35.89,35.38,35.99,34.25,283981,10047154
KQ,2019-03-08,34.17,35.11,37.07,33.51,298081,10467000
KQ,2019-03-11,33.48,34.35,34.8,32.92,821804,28225361
KQ,2019-03-12,34.2,33.59,36.07,33.16,594132,19958158
KQ,2019-03-13,34.99,34.31,36.55,33.68,972308,33355851
KQ,2019-03-14,34.47,33.64,35.62,32.85,969809,32620682
KQ,2019-03-15,34.28,34.05,35.51,32.66,491858,16747454
KQ,2019-03-18,34.14,33.8,35.1,33.28,947487,32027563
KQ,2019-03-19,34.28,35.22,37.14,34.13,225931,7957555
KQ,2019-03-20,34.49,34.77,36.38,33.02,263937,9176022
KQ,2019-03-21,35.31,34.88,35.64,33.02,242908,8472072
KQ,2019-03-22,35.94,36.06,37.7,35.57,427430,15411148
KQ,2019-03-25,33.43,33.19,33.91,31.72,759375,25207387
KQ,2019-03-26,35.65,36.63,36.79,35.39,555809,20360030
KQ,2019-03-27,33.37,33.64,34.34,33.36,20900,703129
KQ,2019-03-28,33.2,33.12,33.95,31.46,661706,21914945
KQ,2019-03-29,32.9,31.91,34.73,31.61,137587,4390607
KQ,2019-04-01,33.16,33.64,33.76,32.61,940660,31647635
KQ,2019-04-02,35.89,36.27,37.3,34.41,902249,32720744
KQ,2019-04-03,36.63,37.15,37.75,35.54,765772,28450020
KQ,2019-04-04,36.59,36.0,37.29,34.96,887103,31935509
KQ,2019-04-05,35.77,35.06,35.83,34.02,775066,27173990
KQ,2019-04-08,34.96,34.86,35.17,33.22,953633,33245948
KQ,2019-04-09,35.63,35.05,37.22,34.43,479563,16809968
KQ,2019-04-10,35.99,36.49,37.29,35.74,570269,20810112
KQ,2019-04-11,32.98,33.19,34.01,31.16,989381,32837404
KQ,2019-04-12,35.02,35.83,37.46,33.19,604807,21672722
KQ,2019-04-15,36.55,36.63,38.31,35.5,98209,3597678
KQ,2019-04-16,35.84,35.98,36.94,35.37,501744,18053491
KQ,2019-04-17,33.23,33.72,33.98,32.85,879970,29668473
KQ,2019-04-18,33.38,32.63,34.76,31.97,693763,22638666
KQ,2019-04-19,34.07,34.06,35.07,33.33,264341,9004463
KQ,2019-04-22,36.52,36.61,37.32,35.65,346438,12682716
KQ,2019-04-23,33.76,34.2,35.02,33.17,495334,16942892
KQ,2019-04-24,34.13,34.71,35.67,32.51,54404,1888570
KQ,2019-04-25,36.48,37.18,37.97,34.95,210823,7837458
KQ,2019-04-26,33.56,33.64,34.19,32.37,35268,1186369
KQ,2019-04-29,36.65,37.32,38.91,36.04,179225,6689082
KQ,2019-04-30,35.2,34.46,36.76,34.06,39678,1367463
KQ,2019-05-01,35.22,35.66,36.12,34.4,948085,33811768
KQ,2019-05-02,33.09,33.34,34.36,32.47,19240,641507
KQ,2019-05-03,34.17,34.5,36.22,32.92,225370,7774464
KQ,2019-05-06,33.33,33.15,34.4,33.04,172231,5709312
KQ,2019-05-07,34.36,35.08,36.22,34.28,414470,14539726
KQ,2019-05-08,33.39,33.94,34.35,32.7,392431,13318595
KQ,2019-05-09,36.57,35.89,37.32,35.05,282683,10144871
KQ,2019-05-10,33.33,32.59,35.28,32.35,490296,15981168
KQ,2019-05-13,33.21,33.16,35.1,32.62,525314,17421565
KQ,2019-05-14,36.21,36.36,38.27,34.96,406655,14784265
KQ,2019-05-15,35.39,36.26,36.36,35.08,808624,29321205
KQ,2019-05-16,36.29,35.31,37.81,34.44,167740,5922307
KQ,2019-05-17,34.09,33.91,35.98,33.59,137073,4647505
KQ,2019-05-20,36.1,36.18,37.08,35.35,497292,17994086
KQ,2019-05-21,34.85,35.56,37.13,34.53,299606,10653024
KQ,2019-05-22,34.47,33.8,35.67,32.1,527226,17820025
KQ,2019-05-23,36.26,35.66,37.66,35.59,790329,28184318
KQ,2019-05-24,35.24,35.01,35.76,33.41,662617,23197309
KQ,2019-05-27,33.3,33.37,33.98,31.8,704369,23503470
KQ,2019-05-28,35.63,34.66,37.02,34.06,859274,29778689
KQ,2019-05-29,34.69,34.03,36.68,32.18,317266,10796165
KQ,2019-05-30,35.74,36.42,37.29,34.83,753161,27427699
KQ,2019-05-31,34.3,33.36,35.88,32.45,266762,8899395
KQ,2019-06-03,34.41,34.33,35.38,33.25,383270,13157595
KQ,2019-06-04,36.33,35.65,37.76,34.69,970818,34608765
KQ,2019-06-05,33.24,32.37,35.19,31.08,153071,4954510
KQ,2019-06-06,33.15,34.06,34.67,31.93,539815,18384333
KQ,2019-06-07,34.59,34.1,36.5,33.5,186404,6356222
KQ,2019-06-10,35.68,34.99,36.57,34.49,383350,13412840
KQ,2019-06-11,35.27,34.68,37.04,34.19,58128,2015982
KQ,2019-06-12,33.99,33.96,34.41,33.29,101569,3449102
KQ,2019-06-13,33.33,33.1,35.31,32.78,722686,23919021
KQ,2019-06-14,36.6,35.9,37.97,34.09,313197,11243759
KQ,2019-06-17,36.49,36.49,36.93,35.7,773957,28240794
KQ,2019-06-18,36.45,36.11,36.48,35.16,671109,24236361
KQ,2019-06-19,34.41,35.32,35.82,33.71,78605,2776408
KQ,2019-06-20,36.01,36.81,37.81,34.04,335225,12340875
KQ,2019-06-21,35.09,34.69,35.12,32.97,788105,27339705
KQ,2019-06-24,33.09,32.31,34.88,30.69,79193,2558820
KQ,2019-06-25,36.36,35.72,38.12,34.12,900035,32152140
KQ,2019-06-26,35.65,34.81,36.35,34.31,147400,5131329
KQ,2019-06-27,34.4,33.47,35.52,33.05,89973,3011123
KQ,2019-06-28,33.72,33.17,34.46,32.74,65926,2186913
KQ,2019-07-01,33.13,33.24,33.93,33.08,167735,5575174
KQ,2019-07-02,36.67,35.98,37.59,34.82,402313,14475540
KQ,2019-07-03,35.78,35.94,37.68,34.69,354977,12758291
KQ,2019-07-04,33.36,32.69,33.8,32.17,183008,5983196
KQ,2019-07-05,35.15,35.13,36.49,33.17,205460,7218636
KQ,2019-07-08,36.26,36.43,37.52,35.07,299049,10893664
KQ,2019-07-09,32.94,32.51,33.29,31.59,574373,18672678
KQ,2019-07-10,36.05,35.74,37.6,34.42,827116,29563066
KQ,2019-07-11,36.2,35.38,38.16,34.43,851732,30132303
KQ,2019-07-12,34.88,35.1,35.11,33.54,320143,11237872
KQ,2019-07-15,35.0,34.26,36.36,32.57,327778,11230455
KQ,2019-07-16,33.43,33.81,34.05,31.72,650029,21975903
KQ,2019-07-17,35.3,35.25,35.5,34.84,225906,7963693
KQ,2019-07-18,34.71,35.63,37.63,33.1,555331,19786905
KQ,2019-07-19,34.9,34.16,35.36,33.56,35877,1225604
KQ,2019-07-22,35.61,36.53,38.17,34.42,96785,3535515
KQ,2019-07-23,36.11,36.59,38.11,35.28,767791,28097236
KQ,2019-07-24,33.16,33.05,35.15,31.16,788833,26073743
KQ,2019-07-25,34.26,35.17,37.08,33.14,41792,1469925
KQ,2019-07-26,32.79,33.48,33.92,30.85,688058,23034648
KQ,2019-07-29,32.81,32.58,34.51,30.62,144700,4714426
KQ,2019-07-30,36.28,35.64,37.12,33.8,693008,24701176
KQ,2019-07-31,34.77,33.95,36.26,33.51,187911,6379945
KQ,2019-08-01,34.48,34.97,36.79,32.71,482813,16883826
KQ,2019-08-02,33.81,34.74,36.39,33.59,959681,33340888
KQ,2019-08-05,33.23,33.0,34.67,31.76,327091,10795299
KQ,2019-08-06,35.43,36.16,36.81,35.27,731004,26432072
KQ,2019-08-07,33.61,34.57,34.97,32.48,263213,9100113
KQ,2019-08-08,33.23,33.53,35.51,31.43,718914,24104726
KQ,2019-08-09,32.83,32.59,34.12,31.32,773527,25211154
KQ,2019-08-12,35.93,35.52,36.1,34.54,455104,16164176
KQ,2019-08-13,35.06,34.87,36.22,33.87,414514,14453821
KQ,2019-08-14,34.43,33.67,34.91,32.32,444741,14973338
KQ,2019-08-15,34.32,34.37,34.51,33.55,819739,28177890
KQ,2019-08-16,33.83,34.47,34.87,32.73,517366,17833271
KQ,2019-08-19,36.3,37.24,38.7,35.98,792423,29511383
KQ,2019-08-20,35.54,35.1,36.83,33.19,835565,29329250
KQ,2019-08-21,34.65,34.23,35.93,34.13,133739,4578464
KQ,2019-08-22,35.61,35.48,37.24,34.88,76706,2721151
KQ,2019-08-23,34.07,34.68,34.86,32.32,611649,21209475
KQ,2019-08-26,33.37,32.51,34.01,31.59,12292,399585
KQ,2019-08-27,35.04,34.35,36.7,32.54,330217,11343631
KQ,2019-08-28,33.27,33.31,33.5,32.76,218567,7280383
KQ,2019-08-29,35.97,36.04,37.45,34.21,579533,20885858
KQ,2019-08-30,35.97,36.95,38.01,34.81,493781,18245742
KQ,2019-09-02,36.6,35.97,37.41,34.06,517805,18624596
KQ,2019-09-03,33.11,33.68,35.65,32.98,71572,2410288
KQ,2019-09-04,35.3,35.71,37.03,34.27,986371,35218690
KQ,2019-09-05,34.64,33.64,35.75,32.72,866442,29148500
KQ,2019-09-06,34.75,34.42,34.96,32.66,398807,13727922
KQ,2019-09-09,35.69,35.88,36.99,34.89,43384,1556429
KQ,2019-09-10,35.87,35.13,37.81,34.65,55297,1942444
KQ,2019-09-11,34.91,34.69,36.18,33.23,516328,17913569
KQ,2019-09-12,34.5,34.33,35.42,34.09,137556,4721873
KQ,2019-09-13,35.77,35.46,35.95,33.92,598248,21213338
KQ,2019-09-16,35.22,34.29,35.85,33.35,269422,9239016
KQ,2019-09-17,36.22,35.8,37.82,35.08,628664,22504327
KQ,2019-09-18,33.76,32.97,33.84,32.79,559250,18437246
KQ,2019-09-19,35.28,35.76,36.88,33.86,589250,21071044
KQ,2019-09-20,35.36,34.73,37.27,33.27,816902,28370342
KQ,2019-09-23,33.9,34.07,35.54,32.47,464672,15831685
KQ,2019-09-24,36.65,36.47,38.64,35.93,131883,4810402
KQ,2019-09-25,34.04,34.8,36.2,33.6,738999,25718475
KQ,2019-09-26,36.78,37.6,37.82,35.1,496893,18682988
KQ,2019-09-27,35.77,35.7,36.97,35.39,631838,22557964
KQ,2019-09-30,32.91,32.53,34.04,30.66,568981,18506612
KQ,2019-10-01,35.17,35.78,36.72,34.93,609618,21814653
KQ,2019-10-02,33.07,33.01,33.59,31.14,804447,26558659
KQ,2019-10-03,35.05,35.39,36.45,34.76,500942,17726787
KQ,2019-10-04,35.81,35.85,36.34,34.53,35685,1279317
KQ,2019-10-07,35.14,35.06,35.6,34.58,295665,10366635
KQ,2019-10-08,35.12,34.88,35.77,33.06,197232,6879988
KQ,2019-10-09,36.07,35.18,37.8,33.73,909584,32000527
KQ,2019-10-10,36.19,36.64,37.98,35.2,801661,29370007
KQ,2019-10-11,34.6,34.66,34.79,32.78,284154,9848532
KQ,2019-10-14,35.26,36.11,38.1,34.93,944950,34121227
KQ,2019-10-15,35.16,35.53,36.06,34.64,472333,16779988
KQ,2019-10-16,35.57,35.34,36.9,34.27,443220,15662557
KQ,2019-10-17,35.82,36.68,37.1,34.22,363267,13323050
KQ,2019-10-18,32.93,33.46,33.5,31.9,165551,5539850
KQ,2019-10-21,35.83,36.35,37.19,35.7,614618,22343079
KQ,2019-10-22,36.28,37.18,37.87,35.3,347831,12933280
KQ,2019-10-23,33.97,33.88,34.92,32.72,713869,24188243
KQ,2019-10-24,36.19,35.19,37.89,34.83,430535,15149987
KQ,2019-10-25,35.18,35.39,36.55,33.41,892714,31590968
KQ,2019-10-28,34.54,34.58,35.74,32.64,753267,26044799
KQ,2019-10-29,35.41,35.31,36.97,34.54,748855,26442946
KQ,2019-10-30,34.92,34.61,35.07,33.66,187216,6480452
KQ,2019-10-31,32.85,33.28,34.08,32.8,587662,19558751
KQ,2019-11-01,36.63,35.68,37.98,35.56,663153,23661370
KQ,2019-11-04,36.64,36.04,37.22,34.64,32388,1167281
KQ,2019-11-05,34.29,34.15,34.72,33.28,766924,26189053
KQ,2019-11-06,33.13,32.75,33.65,31.98,518459,16981619
KQ,2019-11-07,35.25,34.58,36.93,34.04,936643,32393668
KQ,2019-11-08,34.23,33.72,36.11,32.88,437761,14759933
KQ,2019-11-11,33.54,32.78,35.22,31.2,140423,4602858
KQ,2019-11-12,33.28,33.73,35.31,32.5,128967,4349674
KQ,2019-11-13,33.79,33.04,34.98,31.39,393823,13011033
KQ,2019-11-14,32.95,33.26,34.74,31.23,621901,20683622
KQ,2019-11-15,32.79,31.93,34.63,30.4,254369,8122680
KQ,2019-11-18,34.85,34.91,35.5,33.17,781968,27296356
KQ,2019-11-19,33.61,32.62,33.81,30.86,958535,31272082
KQ,2019-11-20,36.23,36.12,37.11,34.78,189967,6861237
KQ,2019-11-21,33.85,34.74,36.71,32.8,445960,15490961
KQ,2019-11-22,33.88,34.16,34.59,32.12,700442,23926659
KQ,2019-11-25,33.22,34.08,34.5,31.72,78237,2666057
KQ,2019-11-26,34.25,34.19,35.42,32.73,658447,22514985
KQ,2019-11-27,33.12,32.99,34.42,31.39,81559,2690650
KQ,2019-11-28,36.43,35.92,38.1,34.6,956707,34366570
KQ,2019-11-29,34.85,34.6,35.05,33.9,967964,33487159
KQ,2019-12-02,34.14,34.89,36.2,33.5,408317,14246867
KQ,2019-12-03,35.78,35.68,36.69,33.69,757075,27013962
KQ,2019-12-04,36.54,37.22,38.48,35.99,584371,21748384
KQ,2019-12-05,35.96,35.07,37.3,34.91,887631,31127300
KQ,2019-12-06,35.35,34.94,36.46,33.14,776448,27126353
KQ,2019-12-09,33.34,32.68,33.84,31.05,748084,24444834
KQ,2019-12-10,34.14,33.66,35.83,32.18,116520,3921827
KQ,2019-12-11,36.52,37.02,37.84,35.37,677622,25082855
KQ,2019-12-12,35.26,35.04,37.13,33.76,348666,12218565
KQ,2019-12-13,36.74,36.9,37.22,35.19,375803,13868530
KQ,2019-12-16,35.17,34.98,35.47,34.15,964487,33734794
KQ,2019-12-17,36.67,37.35,37.57,34.78,836814,31252963
KQ,2019-12-18,34.81,35.31,35.35,33.71,640835,22630948
KQ,2019-12-19,34.79,33.89,36.54,32.04,730419,24755575
KQ,2019-12-20,35.27,34.36,37.04,34.23,325872,11197582
KQ,2019-12-23,35.49,36.04,36.44,34.98,17223,620793
KQ,2019-12-24,36.21,35.62,36.86,35.26,347064,12361043
KQ,2019-12-25,35.82,36.27,36.35,34.77,65749,2384448
KQ,2019-12-26,35.31,34.45,37.08,34.28,50158,1727974
KQ,2019-12-27,35.29,35.08,36.62,34.68,585362,20531966
KQ,2019-12-30,34.16,34.36,34.89,34.11,511814,17587575
KQ,2019-12-31,33.2,33.38,34.22,31.67,661522,22078859
KQ,2020-01-01,32.9,31.99,34.41,31.1,691335,22117333
KQ,2020-01-02,34.74,35.38,35.66,34.14,229323,8113478
KQ,2020-01-03,34.23,33.78,35.86,33.68,304513,10286941
KQ,2020-01-06,34.06,33.24,35.66,31.63,759260,25236384
KQ,2020-01-07,34.4,35.17,37.16,33.92,841035,29575142
KQ,2020-01-08,32.98,32.27,33.86,30.62,965801,31163087
KQ,2020-01-09,33.09,33.07,34.49,32.31,933326,30864672
KQ,2020-01-10,32.93,32.46,33.42,31.62,820151,26624069
KQ,2020-01-13,34.63,34.54,34.68,33.51,632074,21832968
KQ,2020-01-14,36.0,35.78,37.42,34.28,360882,12913775
KQ,2020-01-15,34.84,34.51,36.5,34.37,652553,22517515
KQ,2020-01-16,35.49,35.6,36.02,34.53,976834,34771711
KQ,2020-01-17,33.92,33.6,35.6,31.69,606321,20375079
KQ,2020-01-20,34.11,33.87,35.1,33.81,297956,10091574
KQ,2020-01-21,34.22,34.34,34.36,33.57,488320,16769172
KQ,2020-01-22,35.3,35.35,37.06,33.61,767589,27131722
KQ,2020-01-23,32.82,32.34,33.91,30.46,451005,14584683
KQ,2020-01-24,34.76,34.81,36.21,34.1,538122,18733218
KQ,2020-01-27,35.61,35.41,35.62,33.53,738358,26142909
